availability_365,date,price
201-250,2020-09-21,71.00433526011561
201-250,2020-09-22,72.64017341040463
201-250,2020-09-23,71.23699421965318
201-250,2020-09-24,73.42485549132948
201-250,2020-09-25,74.9378612716763
201-250,2020-09-26,76.94364161849711
201-250,2020-09-27,72.65606936416185
201-250,2020-09-28,73.03179190751445
201-250,2020-09-29,70.94219653179191
201-250,2020-09-30,72.39450867052022
201-250,2020-10-01,71.3699421965318
201-250,2020-10-02,74.28179190751445
201-250,2020-10-03,74.5635838150289
201-250,2020-10-04,71.85115606936417
201-250,2020-10-05,71.70953757225433
201-250,2020-10-06,71.61271676300578
201-250,2020-10-07,71.6271676300578
201-250,2020-10-08,71.53468208092485
201-250,2020-10-09,74.61705202312139
201-250,2020-10-10,74.65317919075144
201-250,2020-10-11,71.77890173410404
201-250,2020-10-12,71.79190751445087
201-250,2020-10-13,71.89884393063583
201-250,2020-10-14,71.94508670520231
201-250,2020-10-15,71.96965317919076
201-250,2020-10-16,74.69797687861272
201-250,2020-10-17,74.58092485549133
201-250,2020-10-18,71.61849710982659
201-250,2020-10-19,71.5606936416185
201-250,2020-10-20,71.60693641618496
201-250,2020-10-21,71.64017341040463
201-250,2020-10-22,71.63439306358381
201-250,2020-10-23,74.36416184971098
201-250,2020-10-24,74.28468208092485
201-250,2020-10-25,71.71098265895954
201-250,2020-10-26,71.66763005780346
201-250,2020-10-27,71.71098265895954
201-250,2020-10-28,71.79624277456648
201-250,2020-10-29,71.86416184971098
201-250,2020-10-30,74.45953757225433
201-250,2020-10-31,74.34826589595376
201-250,2020-11-01,71.14306358381504
201-250,2020-11-02,71.35693641618496
201-250,2020-11-03,71.57658959537572
201-250,2020-11-04,71.58959537572254
201-250,2020-11-05,71.51734104046243
201-250,2020-11-06,73.60115606936417
201-250,2020-11-07,73.57225433526011
201-250,2020-11-08,71.05057803468208
201-250,2020-11-09,71.15751445086705
201-250,2020-11-10,71.13728323699422
201-250,2020-11-11,71.13294797687861
201-250,2020-11-12,71.26734104046243
201-250,2020-11-13,73.49566473988439
201-250,2020-11-14,73.45375722543352
201-250,2020-11-15,71.01011560693641
201-250,2020-11-16,71.09104046242774
201-250,2020-11-17,71.0621387283237
201-250,2020-11-18,71.13728323699422
201-250,2020-11-19,71.13150289017341
201-250,2020-11-20,73.42341040462428
201-250,2020-11-21,73.42774566473989
201-250,2020-11-22,71.0592485549133
201-250,2020-11-23,71.1199421965318
201-250,2020-11-24,71.11560693641619
201-250,2020-11-25,71.63439306358381
201-250,2020-11-26,71.71676300578035
201-250,2020-11-27,74.11560693641619
201-250,2020-11-28,74.05780346820809
201-250,2020-11-29,71.08381502890174
201-250,2020-11-30,71.15606936416185
201-250,2020-12-01,71.41040462427746
201-250,2020-12-02,72.13294797687861
201-250,2020-12-03,71.38728323699422
201-250,2020-12-04,74.98410404624278
201-250,2020-12-05,74.27890173410404
201-250,2020-12-06,72.33381502890174
201-250,2020-12-07,71.53323699421965
201-250,2020-12-08,72.24132947976878
201-250,2020-12-09,71.40751445086705
201-250,2020-12-10,72.35982658959537
201-250,2020-12-11,74.28901734104046
201-250,2020-12-12,74.34537572254335
201-250,2020-12-13,71.53612716763006
201-250,2020-12-14,71.58526011560694
201-250,2020-12-15,71.5621387283237
201-250,2020-12-16,71.54913294797687
201-250,2020-12-17,71.63728323699422
201-250,2020-12-18,74.40895953757226
201-250,2020-12-19,74.67196531791907
201-250,2020-12-20,71.73843930635839
201-250,2020-12-21,71.95520231213872
201-250,2020-12-22,72.09682080924856
201-250,2020-12-23,72.35404624277457
201-250,2020-12-24,73.29768786127168
201-250,2020-12-25,76.90317919075144
201-250,2020-12-26,76.97976878612717
201-250,2020-12-27,75.20520231213872
201-250,2020-12-28,77.31502890173411
201-250,2020-12-29,80.98410404624278
201-250,2020-12-30,82.98843930635839
201-250,2020-12-31,83.88439306358381
201-250,2021-01-01,83.58092485549133
201-250,2021-01-02,81.24132947976878
201-250,2021-01-03,75.44653179190752
201-250,2021-01-04,72.44942196531792
201-250,2021-01-05,72.06647398843931
201-250,2021-01-06,72.05346820809248
201-250,2021-01-07,72.08959537572254
201-250,2021-01-08,74.60404624277457
201-250,2021-01-09,74.6242774566474
201-250,2021-01-10,72.03757225433526
201-250,2021-01-11,72.01445086705202
201-250,2021-01-12,72.01878612716763
201-250,2021-01-13,71.96820809248555
201-250,2021-01-14,72.07803468208093
201-250,2021-01-15,76.6242774566474
201-250,2021-01-16,76.61849710982659
201-250,2021-01-17,74.39884393063583
201-250,2021-01-18,74.5693641618497
201-250,2021-01-19,74.5606936416185
201-250,2021-01-20,74.55491329479769
201-250,2021-01-21,74.54768786127168
201-250,2021-01-22,76.63583815028902
201-250,2021-01-23,76.69653179190752
201-250,2021-01-24,73.47687861271676
201-250,2021-01-25,72.00578034682081
201-250,2021-01-26,72.01011560693641
201-250,2021-01-27,72.0014450867052
201-250,2021-01-28,72.01589595375722
201-250,2021-01-29,74.36849710982659
201-250,2021-01-30,74.3742774566474
201-250,2021-01-31,71.98988439306359
201-250,2021-02-01,73.6878612716763
201-250,2021-02-02,74.84393063583815
201-250,2021-02-03,75.03034682080924
201-250,2021-02-04,75.22398843930635
201-250,2021-02-05,75.68352601156069
201-250,2021-02-06,74.69364161849711
201-250,2021-02-07,72.0606936416185
201-250,2021-02-08,72.27601156069365
201-250,2021-02-09,71.88583815028902
201-250,2021-02-10,72.50722543352602
201-250,2021-02-11,72.6271676300578
201-250,2021-02-12,74.80057803468208
201-250,2021-02-13,74.80202312138728
201-250,2021-02-14,72.58236994219654
201-250,2021-02-15,72.65462427745665
201-250,2021-02-16,72.63583815028902
201-250,2021-02-17,72.63728323699422
201-250,2021-02-18,72.04768786127168
201-250,2021-02-19,74.45953757225433
201-250,2021-02-20,74.51156069364161
201-250,2021-02-21,72.07080924855491
201-250,2021-02-22,72.01011560693641
201-250,2021-02-23,71.94797687861272
201-250,2021-02-24,71.94797687861272
201-250,2021-02-25,71.94942196531792
201-250,2021-02-26,74.26156069364161
201-250,2021-02-27,74.28612716763006
201-250,2021-02-28,71.72543352601156
201-250,2021-03-01,71.93352601156069
201-250,2021-03-02,71.91763005780346
201-250,2021-03-03,71.94364161849711
201-250,2021-03-04,72.0693641618497
201-250,2021-03-05,74.66618497109826
201-250,2021-03-06,74.67196531791907
201-250,2021-03-07,71.90173410404624
201-250,2021-03-08,73.02601156069365
201-250,2021-03-09,73.09682080924856
201-250,2021-03-10,74.2528901734104
201-250,2021-03-11,74.3800578034682
201-250,2021-03-12,77.25433526011561
201-250,2021-03-13,77.16040462427746
201-250,2021-03-14,74.1806358381503
201-250,2021-03-15,72.04768786127168
201-250,2021-03-16,72.07514450867052
201-250,2021-03-17,72.04335260115607
201-250,2021-03-18,72.09971098265896
201-250,2021-03-19,74.59248554913295
201-250,2021-03-20,74.61416184971098
201-250,2021-03-21,71.9971098265896
201-250,2021-03-22,72.1242774566474
201-250,2021-03-23,72.13728323699422
201-250,2021-03-24,72.17341040462428
201-250,2021-03-25,72.28612716763006
201-250,2021-03-26,74.85838150289017
201-250,2021-03-27,74.89450867052022
201-250,2021-03-28,72.27456647398844
201-250,2021-03-29,72.33670520231213
201-250,2021-03-30,72.35260115606937
201-250,2021-03-31,72.28468208092485
201-250,2021-04-01,74.83670520231213
201-250,2021-04-02,79.95809248554913
201-250,2021-04-03,78.67052023121387
201-250,2021-04-04,77.79768786127168
201-250,2021-04-05,74.3699421965318
201-250,2021-04-06,72.84826589595376
201-250,2021-04-07,72.85549132947978
201-250,2021-04-08,72.79335260115607
201-250,2021-04-09,77.32947976878613
201-250,2021-04-10,76.01734104046243
201-250,2021-04-11,75.07947976878613
201-250,2021-04-12,72.86849710982659
201-250,2021-04-13,72.91184971098266
201-250,2021-04-14,72.90751445086705
201-250,2021-04-15,72.95231213872832
201-250,2021-04-16,75.40028901734104
201-250,2021-04-17,75.41329479768787
201-250,2021-04-18,72.71676300578035
201-250,2021-04-19,72.8699421965318
201-250,2021-04-20,72.8800578034682
201-250,2021-04-21,72.8757225433526
201-250,2021-04-22,72.94653179190752
201-250,2021-04-23,75.52167630057804
201-250,2021-04-24,75.48699421965318
201-250,2021-04-25,73.48554913294798
201-250,2021-04-26,76.14884393063583
201-250,2021-04-27,76.10549132947978
201-250,2021-04-28,76.2528901734104
201-250,2021-04-29,75.60838150289017
201-250,2021-04-30,77.4971098265896
201-250,2021-05-01,77.86705202312139
201-250,2021-05-02,75.6300578034682
201-250,2021-05-03,78.00722543352602
201-250,2021-05-04,78.03757225433526
201-250,2021-05-05,78.03757225433526
201-250,2021-05-06,78.34682080924856
201-250,2021-05-07,80.55202312138728
201-250,2021-05-08,80.63439306358381
201-250,2021-05-09,78.05780346820809
201-250,2021-05-10,78.14306358381504
201-250,2021-05-11,78.20664739884393
201-250,2021-05-12,79.17196531791907
201-250,2021-05-13,79.56647398843931
201-250,2021-05-14,81.17485549132948
201-250,2021-05-15,81.17052023121387
201-250,2021-05-16,78.36127167630057
201-250,2021-05-17,78.21965317919076
201-250,2021-05-18,78.20664739884393
201-250,2021-05-19,78.23410404624278
201-250,2021-05-20,78.26300578034682
201-250,2021-05-21,80.96098265895954
201-250,2021-05-22,81.1271676300578
201-250,2021-05-23,78.66040462427746
201-250,2021-05-24,78.39450867052022
201-250,2021-05-25,78.32225433526011
201-250,2021-05-26,78.3742774566474
201-250,2021-05-27,78.40751445086705
201-250,2021-05-28,80.94653179190752
201-250,2021-05-29,81.02890173410404
201-250,2021-05-30,78.35838150289017
201-250,2021-05-31,78.35982658959537
201-250,2021-06-01,78.34104046242774
201-250,2021-06-02,78.35838150289017
201-250,2021-06-03,78.48554913294798
201-250,2021-06-04,81.08236994219654
201-250,2021-06-05,81.19364161849711
201-250,2021-06-06,78.46531791907515
201-250,2021-06-07,78.46242774566474
201-250,2021-06-08,78.40895953757226
201-250,2021-06-09,78.30346820809248
201-250,2021-06-10,78.3135838150289
201-250,2021-06-11,80.85982658959537
201-250,2021-06-12,80.83236994219654
201-250,2021-06-13,78.29913294797687
201-250,2021-06-14,78.29479768786128
201-250,2021-06-15,78.38728323699422
201-250,2021-06-16,78.35404624277457
201-250,2021-06-17,78.42774566473989
201-250,2021-06-18,80.96965317919076
201-250,2021-06-19,81.03612716763006
201-250,2021-06-20,78.44364161849711
201-250,2021-06-21,78.51589595375722
201-250,2021-06-22,78.55635838150289
201-250,2021-06-23,78.50433526011561
201-250,2021-06-24,78.61849710982659
201-250,2021-06-25,81.08815028901734
201-250,2021-06-26,81.00433526011561
201-250,2021-06-27,78.36705202312139
201-250,2021-06-28,78.36127167630057
201-250,2021-06-29,78.36271676300578
201-250,2021-06-30,78.3699421965318
201-250,2021-07-01,78.54335260115607
201-250,2021-07-02,80.98410404624278
201-250,2021-07-03,80.23699421965318
201-250,2021-07-04,76.08670520231213
201-250,2021-07-05,76.15606936416185
201-250,2021-07-06,76.4306358381503
201-250,2021-07-07,76.4985549132948
201-250,2021-07-08,76.33236994219654
201-250,2021-07-09,78.40028901734104
201-250,2021-07-10,78.52023121387283
201-250,2021-07-11,76.19508670520231
201-250,2021-07-12,76.15173410404624
201-250,2021-07-13,76.14884393063583
201-250,2021-07-14,76.1271676300578
201-250,2021-07-15,76.52456647398844
201-250,2021-07-16,78.44653179190752
201-250,2021-07-17,78.42630057803468
201-250,2021-07-18,76.21242774566474
201-250,2021-07-19,76.23410404624278
201-250,2021-07-20,76.3179190751445
201-250,2021-07-21,76.17341040462428
201-250,2021-07-22,76.08959537572254
201-250,2021-07-23,78.14739884393063
201-250,2021-07-24,78.19219653179191
201-250,2021-07-25,76.16763005780346
201-250,2021-07-26,76.13439306358381
201-250,2021-07-27,76.17630057803468
201-250,2021-07-28,76.22687861271676
201-250,2021-07-29,76.3135838150289
201-250,2021-07-30,78.30202312138728
201-250,2021-07-31,78.27312138728324
201-250,2021-08-01,76.3179190751445
201-250,2021-08-02,76.52312138728324
201-250,2021-08-03,76.52023121387283
201-250,2021-08-04,76.44797687861272
201-250,2021-08-05,76.47687861271676
201-250,2021-08-06,78.41907514450867
201-250,2021-08-07,78.42630057803468
201-250,2021-08-08,76.41329479768787
201-250,2021-08-09,76.44219653179191
201-250,2021-08-10,76.60115606936417
201-250,2021-08-11,76.44508670520231
201-250,2021-08-12,76.41184971098266
201-250,2021-08-13,78.35838150289017
201-250,2021-08-14,78.35838150289017
201-250,2021-08-15,76.35115606936417
201-250,2021-08-16,76.38150289017341
201-250,2021-08-17,76.3800578034682
201-250,2021-08-18,76.38150289017341
201-250,2021-08-19,76.41184971098266
201-250,2021-08-20,78.35693641618496
201-250,2021-08-21,78.29046242774567
201-250,2021-08-22,76.3106936416185
201-250,2021-08-23,76.20231213872832
201-250,2021-08-24,76.24421965317919
201-250,2021-08-25,76.25722543352602
201-250,2021-08-26,76.24566473988439
201-250,2021-08-27,78.20664739884393
201-250,2021-08-28,78.22109826589596
201-250,2021-08-29,76.26734104046243
251-300,2020-09-01,78.54700854700855
251-300,2020-09-02,78.61538461538461
251-300,2020-09-03,80.33504273504273
251-300,2020-09-04,83.61880341880342
251-300,2020-09-05,85.4034188034188
251-300,2020-09-06,81.03931623931624
251-300,2020-09-07,82.26324786324787
251-300,2020-09-08,82.03760683760684
251-300,2020-09-09,82.09401709401709
251-300,2020-09-10,82.21367521367522
251-300,2020-09-11,85.04957264957265
251-300,2020-09-12,84.94529914529915
251-300,2020-09-13,81.63076923076923
251-300,2020-09-14,81.74017094017094
251-300,2020-09-15,81.84102564102564
251-300,2020-09-16,81.88888888888889
251-300,2020-09-17,82.32307692307693
251-300,2020-09-18,83.80854700854701
251-300,2020-09-19,84.38461538461539
251-300,2020-09-20,80.71282051282051
251-300,2020-09-21,80.92136752136751
251-300,2020-09-22,81.23418803418804
251-300,2020-09-23,81.75042735042734
251-300,2020-09-24,82.71111111111111
251-300,2020-09-25,85.82222222222222
251-300,2020-09-26,85.81880341880341
251-300,2020-09-27,82.86495726495727
251-300,2020-09-28,81.82051282051282
251-300,2020-09-29,81.23589743589744
251-300,2020-09-30,81.11452991452991
251-300,2020-10-01,82.53846153846153
251-300,2020-10-02,85.87863247863248
251-300,2020-10-03,85.88717948717948
251-300,2020-10-04,83.06153846153846
251-300,2020-10-05,82.68547008547009
251-300,2020-10-06,82.87692307692308
251-300,2020-10-07,82.72136752136753
251-300,2020-10-08,82.63247863247864
251-300,2020-10-09,85.66495726495727
251-300,2020-10-10,85.6034188034188
251-300,2020-10-11,83.01709401709402
251-300,2020-10-12,83.37777777777778
251-300,2020-10-13,83.27863247863247
251-300,2020-10-14,83.42905982905982
251-300,2020-10-15,83.28205128205128
251-300,2020-10-16,86.01025641025642
251-300,2020-10-17,86.32820512820513
251-300,2020-10-18,83.26153846153846
251-300,2020-10-19,83.24957264957266
251-300,2020-10-20,83.36752136752136
251-300,2020-10-21,83.26837606837607
251-300,2020-10-22,83.42735042735043
251-300,2020-10-23,85.77948717948718
251-300,2020-10-24,85.77606837606838
251-300,2020-10-25,82.99658119658119
251-300,2020-10-26,83.04786324786325
251-300,2020-10-27,83.1076923076923
251-300,2020-10-28,83.15897435897436
251-300,2020-10-29,83.14017094017095
251-300,2020-10-30,86.07008547008547
251-300,2020-10-31,85.81538461538462
251-300,2020-11-01,81.91282051282052
251-300,2020-11-02,82.11623931623932
251-300,2020-11-03,82.07179487179488
251-300,2020-11-04,82.12649572649573
251-300,2020-11-05,82.0957264957265
251-300,2020-11-06,84.82735042735042
251-300,2020-11-07,84.82735042735042
251-300,2020-11-08,81.88888888888889
251-300,2020-11-09,82.11452991452991
251-300,2020-11-10,81.85128205128206
251-300,2020-11-11,81.91452991452991
251-300,2020-11-12,82.08205128205128
251-300,2020-11-13,84.98632478632479
251-300,2020-11-14,85.03589743589744
251-300,2020-11-15,81.82905982905983
251-300,2020-11-16,81.7008547008547
251-300,2020-11-17,81.6940170940171
251-300,2020-11-18,81.80854700854701
251-300,2020-11-19,81.83589743589744
251-300,2020-11-20,84.64957264957265
251-300,2020-11-21,84.77264957264957
251-300,2020-11-22,81.85811965811966
251-300,2020-11-23,81.88205128205128
251-300,2020-11-24,81.88205128205128
251-300,2020-11-25,81.84444444444445
251-300,2020-11-26,81.97948717948718
251-300,2020-11-27,85.28034188034188
251-300,2020-11-28,85.2974358974359
251-300,2020-11-29,81.79145299145299
251-300,2020-11-30,82.03076923076924
251-300,2020-12-01,82.55213675213675
251-300,2020-12-02,82.63931623931624
251-300,2020-12-03,82.72991452991452
251-300,2020-12-04,86.37094017094017
251-300,2020-12-05,86.59487179487179
251-300,2020-12-06,82.94700854700855
251-300,2020-12-07,83.11111111111111
251-300,2020-12-08,82.94529914529915
251-300,2020-12-09,82.96410256410256
251-300,2020-12-10,83.06324786324787
251-300,2020-12-11,86.31794871794872
251-300,2020-12-12,86.4
251-300,2020-12-13,83.14017094017095
251-300,2020-12-14,83.17094017094017
251-300,2020-12-15,83.24615384615385
251-300,2020-12-16,83.31623931623932
251-300,2020-12-17,83.39487179487179
251-300,2020-12-18,86.76239316239317
251-300,2020-12-19,87.15384615384616
251-300,2020-12-20,84.35555555555555
251-300,2020-12-21,84.56410256410257
251-300,2020-12-22,84.85299145299145
251-300,2020-12-23,86.03247863247863
251-300,2020-12-24,88.7059829059829
251-300,2020-12-25,93.27350427350427
251-300,2020-12-26,93.49059829059829
251-300,2020-12-27,90.80341880341881
251-300,2020-12-28,96.68034188034189
251-300,2020-12-29,99.77094017094016
251-300,2020-12-30,106.23931623931624
251-300,2020-12-31,113.74700854700855
251-300,2021-01-01,107.72991452991452
251-300,2021-01-02,104.67692307692307
251-300,2021-01-03,94.391452991453
251-300,2021-01-04,90.61538461538461
251-300,2021-01-05,86.81709401709402
251-300,2021-01-06,86.47521367521368
251-300,2021-01-07,86.37948717948719
251-300,2021-01-08,89.5008547008547
251-300,2021-01-09,89.5111111111111
251-300,2021-01-10,86.06153846153846
251-300,2021-01-11,84.13333333333334
251-300,2021-01-12,83.85982905982905
251-300,2021-01-13,83.97948717948718
251-300,2021-01-14,84.74017094017094
251-300,2021-01-15,88.41538461538461
251-300,2021-01-16,88.42393162393162
251-300,2021-01-17,85.28205128205128
251-300,2021-01-18,85.38461538461539
251-300,2021-01-19,85.4017094017094
251-300,2021-01-20,85.2102564102564
251-300,2021-01-21,85.13504273504273
251-300,2021-01-22,87.73504273504274
251-300,2021-01-23,87.72991452991452
251-300,2021-01-24,84.07350427350427
251-300,2021-01-25,83.57606837606838
251-300,2021-01-26,83.57948717948717
251-300,2021-01-27,83.64615384615385
251-300,2021-01-28,83.57948717948717
251-300,2021-01-29,86.68034188034189
251-300,2021-01-30,86.74529914529914
251-300,2021-01-31,83.47179487179487
251-300,2021-02-01,83.61025641025641
251-300,2021-02-02,85.37948717948719
251-300,2021-02-03,86.10427350427351
251-300,2021-02-04,86.03589743589744
251-300,2021-02-05,87.19658119658119
251-300,2021-02-06,86.8017094017094
251-300,2021-02-07,83.57264957264957
251-300,2021-02-08,83.45982905982906
251-300,2021-02-09,83.57606837606838
251-300,2021-02-10,84.37606837606837
251-300,2021-02-11,84.63589743589743
251-300,2021-02-12,88.2905982905983
251-300,2021-02-13,88.31111111111112
251-300,2021-02-14,84.8119658119658
251-300,2021-02-15,84.77777777777777
251-300,2021-02-16,84.6991452991453
251-300,2021-02-17,84.72820512820513
251-300,2021-02-18,84.44786324786325
251-300,2021-02-19,87.85982905982905
251-300,2021-02-20,87.5042735042735
251-300,2021-02-21,84.23589743589744
251-300,2021-02-22,83.57094017094018
251-300,2021-02-23,83.77777777777777
251-300,2021-02-24,83.56239316239316
251-300,2021-02-25,83.51794871794871
251-300,2021-02-26,86.61709401709402
251-300,2021-02-27,86.68205128205128
251-300,2021-02-28,83.12478632478633
251-300,2021-03-01,87.11794871794872
251-300,2021-03-02,87.14017094017095
251-300,2021-03-03,87.17948717948718
251-300,2021-03-04,87.22564102564102
251-300,2021-03-05,90.2940170940171
251-300,2021-03-06,90.2957264957265
251-300,2021-03-07,87.20170940170941
251-300,2021-03-08,87.51282051282051
251-300,2021-03-09,88.68376068376068
251-300,2021-03-10,90.06837606837607
251-300,2021-03-11,90.04444444444445
251-300,2021-03-12,91.95897435897436
251-300,2021-03-13,91.9025641025641
251-300,2021-03-14,87.96410256410256
251-300,2021-03-15,87.20854700854701
251-300,2021-03-16,87.28888888888889
251-300,2021-03-17,87.36239316239316
251-300,2021-03-18,87.40512820512821
251-300,2021-03-19,90.28205128205128
251-300,2021-03-20,90.33846153846154
251-300,2021-03-21,87.26324786324787
251-300,2021-03-22,87.34529914529915
251-300,2021-03-23,87.36239316239316
251-300,2021-03-24,87.47692307692307
251-300,2021-03-25,87.67521367521367
251-300,2021-03-26,90.9008547008547
251-300,2021-03-27,90.93846153846154
251-300,2021-03-28,87.608547008547
251-300,2021-03-29,87.62393162393163
251-300,2021-03-30,87.55213675213675
251-300,2021-03-31,88.75384615384615
251-300,2021-04-01,90.06495726495727
251-300,2021-04-02,93.408547008547
251-300,2021-04-03,93.46495726495726
251-300,2021-04-04,90.9931623931624
251-300,2021-04-05,90.3982905982906
251-300,2021-04-06,89.80854700854701
251-300,2021-04-07,89.6974358974359
251-300,2021-04-08,89.97264957264957
251-300,2021-04-09,92.21709401709401
251-300,2021-04-10,92.47179487179487
251-300,2021-04-11,88.95555555555555
251-300,2021-04-12,90.46666666666667
251-300,2021-04-13,90.69572649572649
251-300,2021-04-14,90.71623931623931
251-300,2021-04-15,90.48547008547008
251-300,2021-04-16,93.18632478632479
251-300,2021-04-17,93.24615384615385
251-300,2021-04-18,90.07692307692308
251-300,2021-04-19,90.2102564102564
251-300,2021-04-20,90.37435897435897
251-300,2021-04-21,90.82393162393163
251-300,2021-04-22,90.82735042735042
251-300,2021-04-23,93.52649572649572
251-300,2021-04-24,93.88205128205128
251-300,2021-04-25,91.34700854700854
251-300,2021-04-26,94.25641025641026
251-300,2021-04-27,94.95042735042735
251-300,2021-04-28,95.2034188034188
251-300,2021-04-29,95.18461538461538
251-300,2021-04-30,98.12307692307692
251-300,2021-05-01,97.28034188034188
251-300,2021-05-02,92.06666666666666
251-300,2021-05-03,91.77948717948718
251-300,2021-05-04,91.62735042735042
251-300,2021-05-05,91.73675213675213
251-300,2021-05-06,92.18119658119659
251-300,2021-05-07,95.10940170940171
251-300,2021-05-08,95.08376068376069
251-300,2021-05-09,91.6017094017094
251-300,2021-05-10,91.08376068376069
251-300,2021-05-11,91.11965811965813
251-300,2021-05-12,91.72478632478632
251-300,2021-05-13,93.56239316239316
251-300,2021-05-14,96.10598290598291
251-300,2021-05-15,96.26495726495726
251-300,2021-05-16,91.99145299145299
251-300,2021-05-17,91.68205128205128
251-300,2021-05-18,90.14871794871794
251-300,2021-05-19,90.18290598290598
251-300,2021-05-20,91.03760683760684
251-300,2021-05-21,96.11623931623932
251-300,2021-05-22,97.76923076923077
251-300,2021-05-23,93.52820512820513
251-300,2021-05-24,92.5111111111111
251-300,2021-05-25,92.0068376068376
251-300,2021-05-26,92.08888888888889
251-300,2021-05-27,92.1982905982906
251-300,2021-05-28,95.53675213675214
251-300,2021-05-29,95.93162393162393
251-300,2021-05-30,91.8923076923077
251-300,2021-05-31,91.64786324786324
251-300,2021-06-01,91.94017094017094
251-300,2021-06-02,92.22905982905984
251-300,2021-06-03,93.02393162393163
251-300,2021-06-04,97.00854700854701
251-300,2021-06-05,96.74700854700855
251-300,2021-06-06,91.6923076923077
251-300,2021-06-07,90.42222222222222
251-300,2021-06-08,91.57948717948717
251-300,2021-06-09,91.11452991452991
251-300,2021-06-10,91.12649572649573
251-300,2021-06-11,94.13675213675214
251-300,2021-06-12,94.0991452991453
251-300,2021-06-13,90.7965811965812
251-300,2021-06-14,91.34700854700854
251-300,2021-06-15,91.51794871794871
251-300,2021-06-16,91.15213675213676
251-300,2021-06-17,91.27863247863247
251-300,2021-06-18,94.34188034188034
251-300,2021-06-19,94.38119658119658
251-300,2021-06-20,90.9008547008547
251-300,2021-06-21,90.96410256410256
251-300,2021-06-22,91.1025641025641
251-300,2021-06-23,91.18119658119659
251-300,2021-06-24,91.64786324786324
251-300,2021-06-25,94.4957264957265
251-300,2021-06-26,94.15897435897436
251-300,2021-06-27,90.97606837606837
251-300,2021-06-28,91.08376068376069
251-300,2021-06-29,91.0923076923077
251-300,2021-06-30,91.16752136752137
251-300,2021-07-01,90.89401709401709
251-300,2021-07-02,94.2991452991453
251-300,2021-07-03,94.53504273504274
251-300,2021-07-04,90.8017094017094
251-300,2021-07-05,91.0017094017094
251-300,2021-07-06,90.74529914529914
251-300,2021-07-07,90.79829059829059
251-300,2021-07-08,90.78632478632478
251-300,2021-07-09,94.42051282051283
251-300,2021-07-10,94.64444444444445
251-300,2021-07-11,90.54358974358975
251-300,2021-07-12,91.21880341880342
251-300,2021-07-13,91.19145299145299
251-300,2021-07-14,91.33333333333333
251-300,2021-07-15,90.97606837606837
251-300,2021-07-16,94.20170940170941
251-300,2021-07-17,94.36923076923077
251-300,2021-07-18,91.35555555555555
251-300,2021-07-19,91.55213675213675
251-300,2021-07-20,91.55555555555556
251-300,2021-07-21,91.57948717948717
251-300,2021-07-22,91.11623931623932
251-300,2021-07-23,94.68547008547009
251-300,2021-07-24,94.71965811965812
251-300,2021-07-25,90.79145299145299
251-300,2021-07-26,90.96581196581197
251-300,2021-07-27,90.97948717948718
251-300,2021-07-28,91.03589743589744
251-300,2021-07-29,91.0974358974359
251-300,2021-07-30,94.3008547008547
251-300,2021-07-31,94.14017094017095
251-300,2021-08-01,95.37094017094017
251-300,2021-08-02,95.78803418803419
251-300,2021-08-03,95.81367521367521
251-300,2021-08-04,95.83076923076923
251-300,2021-08-05,95.9025641025641
251-300,2021-08-06,97.56581196581196
251-300,2021-08-07,97.1948717948718
251-300,2021-08-08,95.44786324786325
251-300,2021-08-09,95.49230769230769
251-300,2021-08-10,95.46495726495726
251-300,2021-08-11,95.47863247863248
251-300,2021-08-12,95.54700854700855
251-300,2021-08-13,96.76581196581196
251-300,2021-08-14,96.76923076923077
251-300,2021-08-15,95.00341880341881
251-300,2021-08-16,95.04444444444445
251-300,2021-08-17,95.00341880341881
251-300,2021-08-18,95.05811965811967
251-300,2021-08-19,95.11111111111111
251-300,2021-08-20,96.7948717948718
251-300,2021-08-21,96.88717948717948
251-300,2021-08-22,95.12649572649573
251-300,2021-08-23,101.67008547008547
251-300,2021-08-24,101.66837606837606
251-300,2021-08-25,101.68376068376068
251-300,2021-08-26,101.72991452991452
251-300,2021-08-27,103.16752136752137
251-300,2021-08-28,103.17094017094017
251-300,2021-08-29,99.66837606837606
300+,2020-09-01,88.57738791423002
300+,2020-09-02,88.54502923976608
300+,2020-09-03,88.84990253411306
300+,2020-09-04,92.40428849902534
300+,2020-09-05,92.77387914230019
300+,2020-09-06,89.22456140350877
300+,2020-09-07,89.41910331384015
300+,2020-09-08,89.63313840155945
300+,2020-09-09,89.99493177387914
300+,2020-09-10,90.07407407407408
300+,2020-09-11,93.18713450292398
300+,2020-09-12,93.51890838206627
300+,2020-09-13,89.9017543859649
300+,2020-09-14,90.40974658869396
300+,2020-09-15,90.40233918128655
300+,2020-09-16,90.63313840155945
300+,2020-09-17,90.92358674463938
300+,2020-09-18,96.19025341130605
300+,2020-09-19,96.38830409356726
300+,2020-09-20,92.64444444444445
300+,2020-09-21,93.23469785575048
300+,2020-09-22,92.0401559454191
300+,2020-09-23,92.28888888888889
300+,2020-09-24,92.77115009746589
300+,2020-09-25,96.16179337231969
300+,2020-09-26,96.69317738791423
300+,2020-09-27,93.10448343079922
300+,2020-09-28,92.07524366471735
300+,2020-09-29,91.70760233918129
300+,2020-09-30,91.4608187134503
300+,2020-10-01,92.98635477582846
300+,2020-10-02,96.15321637426901
