room_type,date,price
Hotel room,2021-05-30,283.3588235294118
Hotel room,2021-05-31,284.71176470588233
Hotel room,2021-06-01,288.1058823529412
Hotel room,2021-06-02,288.3941176470588
Hotel room,2021-06-03,288.9
Hotel room,2021-06-04,291.5529411764706
Hotel room,2021-06-05,275.8705882352941
Hotel room,2021-06-06,267.7529411764706
Hotel room,2021-06-07,273.63529411764705
Hotel room,2021-06-08,293.0529411764706
Hotel room,2021-06-09,292.11764705882354
Hotel room,2021-06-10,292.22352941176473
Hotel room,2021-06-11,268.5
Hotel room,2021-06-12,262.2823529411765
Hotel room,2021-06-13,255.30588235294118
Hotel room,2021-06-14,264.9529411764706
Hotel room,2021-06-15,267.2294117647059
Hotel room,2021-06-16,267.1470588235294
Hotel room,2021-06-17,266.5764705882353
Hotel room,2021-06-18,268.5764705882353
Hotel room,2021-06-19,262.99411764705883
Hotel room,2021-06-20,254.90588235294118
Hotel room,2021-06-21,257.98823529411766
Hotel room,2021-06-22,258.74117647058824
Hotel room,2021-06-23,258.8
Hotel room,2021-06-24,259.09411764705885
Hotel room,2021-06-25,261.59411764705885
Hotel room,2021-06-26,261.6
Hotel room,2021-06-27,256.99411764705883
Hotel room,2021-06-28,263.7823529411765
Hotel room,2021-06-29,290.8529411764706
Hotel room,2021-06-30,290.8411764705882
Hotel room,2021-07-01,289.28823529411767
Hotel room,2021-07-02,286.3176470588235
Hotel room,2021-07-03,286.3529411764706
Hotel room,2021-07-04,251.96470588235294
Hotel room,2021-07-05,259.68823529411765
Hotel room,2021-07-06,260.8058823529412
Hotel room,2021-07-07,260.66470588235296
Hotel room,2021-07-08,260.6058823529412
Hotel room,2021-07-09,261.7294117647059
Hotel room,2021-07-10,258.84705882352944
Hotel room,2021-07-11,249.88823529411764
Hotel room,2021-07-12,254.15882352941176
Hotel room,2021-07-13,255.0529411764706
Hotel room,2021-07-14,255.11764705882354
Hotel room,2021-07-15,254.7
Hotel room,2021-07-16,258.95882352941175
Hotel room,2021-07-17,260.81176470588235
Hotel room,2021-07-18,260.38235294117646
Hotel room,2021-07-19,262.34705882352944
Hotel room,2021-07-20,262.88235294117646
Hotel room,2021-07-21,260.98823529411766
Hotel room,2021-07-22,260.2
Hotel room,2021-07-23,264.7529411764706
Hotel room,2021-07-24,259.67058823529413
Hotel room,2021-07-25,252.39411764705883
Hotel room,2021-07-26,254.27058823529413
Hotel room,2021-07-27,255.04705882352943
Hotel room,2021-07-28,255.11764705882354
Hotel room,2021-07-29,255.08235294117648
Hotel room,2021-07-30,258.6411764705882
Hotel room,2021-07-31,259.11176470588236
Hotel room,2021-08-01,522.5294117647059
Hotel room,2021-08-02,524.7823529411764
Hotel room,2021-08-03,525.5294117647059
Hotel room,2021-08-04,525.6058823529412
Hotel room,2021-08-05,525.5176470588235
Hotel room,2021-08-06,528.3823529411765
Hotel room,2021-08-07,527.035294117647
Hotel room,2021-08-08,520.9705882352941
Hotel room,2021-08-09,522.5764705882353
Hotel room,2021-08-10,523.2941176470588
Hotel room,2021-08-11,523.3588235294118
Hotel room,2021-08-12,523.3
Hotel room,2021-08-13,525.6058823529412
Hotel room,2021-08-14,526.0764705882353
Hotel room,2021-08-15,520.9705882352941
Hotel room,2021-08-16,528.2647058823529
Hotel room,2021-08-17,528.9823529411765
Hotel room,2021-08-18,529.0470588235294
Hotel room,2021-08-19,528.9882352941177
Hotel room,2021-08-20,532.3058823529411
Hotel room,2021-08-21,527.5176470588235
Hotel room,2021-08-22,521.1941176470589
Hotel room,2021-08-23,559.3764705882353
Hotel room,2021-08-24,560.0941176470589
Hotel room,2021-08-25,559.564705882353
Hotel room,2021-08-26,559.535294117647
Hotel room,2021-08-27,561.3882352941176
Hotel room,2021-08-28,556.6058823529412
Hotel room,2021-08-29,546.3529411764706
Private room,2020-09-01,40.23756345177665
Private room,2020-09-02,40.238143582306016
Private room,2020-09-03,40.34082668600435
Private room,2020-09-04,41.061928934010155
Private room,2020-09-05,41.05221174764322
Private room,2020-09-06,40.401740391588106
Private room,2020-09-07,40.38564176939811
Private room,2020-09-08,40.363596809282086
Private room,2020-09-09,40.373023930384335
Private room,2020-09-10,40.410442349528644
Private room,2020-09-11,41.113560551124
Private room,2020-09-12,41.122117476432194
Private room,2020-09-13,40.52777374909355
Private room,2020-09-14,40.44510514865845
Private room,2020-09-15,40.452501812907904
Private room,2020-09-16,40.451631617113854
Private room,2020-09-17,40.47628716461204
Private room,2020-09-18,41.135895576504716
Private room,2020-09-19,41.14807831762146
Private room,2020-09-20,40.5032632342277
Private room,2020-09-21,40.52617839013778
Private room,2020-09-22,40.547498187092096
Private room,2020-09-23,40.56577229876722
Private room,2020-09-24,40.62610587382161
Private room,2020-09-25,41.37012327773749
Private room,2020-09-26,41.40681653372009
Private room,2020-09-27,40.784336475707036
Private room,2020-09-28,40.594343727338654
Private room,2020-09-29,40.58462654097172
Private room,2020-09-30,40.529514140681655
Private room,2020-10-01,40.613052936910805
Private room,2020-10-02,41.2713560551124
Private room,2020-10-03,41.2854242204496
Private room,2020-10-04,40.62886149383611
Private room,2020-10-05,40.58825235678027
Private room,2020-10-06,40.621609862218996
Private room,2020-10-07,40.6253807106599
Private room,2020-10-08,40.637853517041336
Private room,2020-10-09,41.26961566352429
Private room,2020-10-10,41.31327048585932
Private room,2020-10-11,40.68107324147933
Private room,2020-10-12,40.7437273386512
Private room,2020-10-13,40.750108774474256
Private room,2020-10-14,40.76301667875272
Private room,2020-10-15,40.71776649746193
Private room,2020-10-16,41.271791153009424
Private room,2020-10-17,41.28759970993474
Private room,2020-10-18,40.48701957940536
Private room,2020-10-19,40.474981870920956
Private room,2020-10-20,40.48005801305294
Private room,2020-10-21,40.483538796229155
Private room,2020-10-22,40.4994923857868
Private room,2020-10-23,41.14184191443075
Private room,2020-10-24,41.14778825235678
Private room,2020-10-25,40.47222625090645
Private room,2020-10-26,40.44017403915881
Private room,2020-10-27,40.44844089920232
Private room,2020-10-28,40.46453952139231
Private room,2020-10-29,40.47701232777375
Private room,2020-10-30,41.11747643219724
Private room,2020-10-31,41.12922407541697
Private room,2020-11-01,40.67643219724438
Private room,2020-11-02,40.675997099347356
Private room,2020-11-03,40.68977519941987
Private room,2020-11-04,40.69499637418419
Private room,2020-11-05,40.7070340826686
Private room,2020-11-06,41.37897026831037
Private room,2020-11-07,41.40609137055838
Private room,2020-11-08,40.64771573604061
Private room,2020-11-09,40.645105148658445
Private room,2020-11-10,40.636403190717914
Private room,2020-11-11,40.64583031182016
Private room,2020-11-12,40.67179115300943
Private room,2020-11-13,41.37824510514866
Private room,2020-11-14,41.38288614938361
Private room,2020-11-15,40.64583031182016
Private room,2020-11-16,40.63205221174764
Private room,2020-11-17,40.64583031182016
Private room,2020-11-18,40.6469905728789
Private room,2020-11-19,40.66744017403916
Private room,2020-11-20,41.379260333575054
Private room,2020-11-21,41.40710659898477
Private room,2020-11-22,40.66555474981871
Private room,2020-11-23,40.63959390862944
Private room,2020-11-24,40.699637418419144
Private room,2020-11-25,40.708049311094996
Private room,2020-11-26,40.731544597534445
Private room,2020-11-27,41.478172588832486
Private room,2020-11-28,41.47759245830312
Private room,2020-11-29,40.662073966642495
Private room,2020-11-30,40.64365482233502
Private room,2020-12-01,40.66076867295141
Private room,2020-12-02,40.65844815083394
Private room,2020-12-03,40.69891225525743
Private room,2020-12-04,41.42929659173314
Private room,2020-12-05,41.44829586656998
Private room,2020-12-06,40.65786802030457
Private room,2020-12-07,40.65699782451051
Private room,2020-12-08,40.65018129079043
Private room,2020-12-09,40.648150833937635
Private room,2020-12-10,40.7097897026831
Private room,2020-12-11,41.42175489485134
Private room,2020-12-12,41.434517766497464
Private room,2020-12-13,40.66656997824511
Private room,2020-12-14,40.67121102248006
Private room,2020-12-15,40.67454677302393
Private room,2020-12-16,40.69514140681653
Private room,2020-12-17,40.750253807106596
Private room,2020-12-18,41.51994198694706
Private room,2020-12-19,41.53560551124003
Private room,2020-12-20,40.9313995649021
Private room,2020-12-21,41.10355329949238
Private room,2020-12-22,41.108629441624366
Private room,2020-12-23,41.22218999274837
Private room,2020-12-24,41.38274111675127
Private room,2020-12-25,42.762871646120374
Private room,2020-12-26,42.92284263959391
Private room,2020-12-27,42.319216823785354
Private room,2020-12-28,41.85496736765772
Private room,2020-12-29,42.16040609137056
Private room,2020-12-30,42.679912980420596
Private room,2020-12-31,43.06091370558376
Private room,2021-01-01,42.77302393038433
Private room,2021-01-02,42.46816533720087
Private room,2021-01-03,41.26744017403916
Private room,2021-01-04,40.74503263234228
Private room,2021-01-05,40.728208846990576
Private room,2021-01-06,40.67585206671501
Private room,2021-01-07,40.68353879622915
Private room,2021-01-08,41.35228426395939
Private room,2021-01-09,41.36852791878172
Private room,2021-01-10,40.67396664249456
Private room,2021-01-11,40.66627991298042
Private room,2021-01-12,40.668455402465554
Private room,2021-01-13,40.67773749093546
Private room,2021-01-14,40.91718636693256
Private room,2021-01-15,41.70862944162437
Private room,2021-01-16,41.71283538796229
Private room,2021-01-17,41.008992023205224
Private room,2021-01-18,41.01000725163162
Private room,2021-01-19,41.01551849166062
Private room,2021-01-20,41.0037708484409
Private room,2021-01-21,41.02175489485134
Private room,2021-01-22,41.69818709209572
Private room,2021-01-23,41.718346627991295
Private room,2021-01-24,40.93183466279913
Private room,2021-01-25,40.86642494561276
Private room,2021-01-26,40.87541696881799
Private room,2021-01-27,40.88397389412618
Private room,2021-01-28,40.89325598259608
Private room,2021-01-29,41.5605511240029
Private room,2021-01-30,41.568527918781726
Private room,2021-01-31,40.87280638143582
Private room,2021-02-01,40.94082668600435
Private room,2021-02-02,41.253662073966645
Private room,2021-02-03,41.36504713560551
Private room,2021-02-04,41.36794778825236
Private room,2021-02-05,41.725163161711386
Private room,2021-02-06,41.65163161711385
Private room,2021-02-07,40.889050036258155
Private room,2021-02-08,40.88774474256708
Private room,2021-02-09,40.89224075416969
Private room,2021-02-10,40.89659173313996
Private room,2021-02-11,40.93705583756345
Private room,2021-02-12,41.62567077592458
Private room,2021-02-13,41.63248730964467
Private room,2021-02-14,40.94285714285714
Private room,2021-02-15,40.94764321972444
Private room,2021-02-16,40.950688905003624
Private room,2021-02-17,40.94909354604786
Private room,2021-02-18,40.96345177664975
Private room,2021-02-19,41.67179115300943
Private room,2021-02-20,41.68107324147933
Private room,2021-02-21,40.962291515591005
Private room,2021-02-22,40.97447425670776
Private room,2021-02-23,40.984771573604064
Private room,2021-02-24,41.004205946337926
Private room,2021-02-25,41.03045685279188
Private room,2021-02-26,41.78230601885424
Private room,2021-02-27,41.85801305293691
Private room,2021-02-28,41.15170413343002
Private room,2021-03-01,41.324728063814355
Private room,2021-03-02,41.32327773749093
Private room,2021-03-03,41.33212472806382
Private room,2021-03-04,41.35213923132705
Private room,2021-03-05,42.003480783176215
Private room,2021-03-06,42.018274111675126
Private room,2021-03-07,41.31573604060914
Private room,2021-03-08,41.42465554749819
Private room,2021-03-09,41.8319071791153
Private room,2021-03-10,41.92675852066715
Private room,2021-03-11,41.92617839013778
Private room,2021-03-12,42.33589557650471
Private room,2021-03-13,42.306598984771576
Private room,2021-03-14,41.51124002900653
Private room,2021-03-15,41.35228426395939
Private room,2021-03-16,41.356780275562
Private room,2021-03-17,41.358810732414796
Private room,2021-03-18,41.3615663524293
Private room,2021-03-19,42.022189992748366
Private room,2021-03-20,42.030021754894854
Private room,2021-03-21,41.351269035532994
Private room,2021-03-22,41.35692530819434
Private room,2021-03-23,41.35605511240029
Private room,2021-03-24,41.369253081943434
Private room,2021-03-25,41.379840464104426
Private room,2021-03-26,42.04365482233503
Private room,2021-03-27,42.045685279187815
Private room,2021-03-28,41.36417693981146
Private room,2021-03-29,41.3680928208847
Private room,2021-03-30,41.37200870195794
Private room,2021-03-31,41.36751269035533
Private room,2021-04-01,41.422770123277736
Private room,2021-04-02,42.56301667875272
Private room,2021-04-03,42.57781000725163
Private room,2021-04-04,41.89383611312545
Private room,2021-04-05,41.45047135605511
Private room,2021-04-06,41.4140681653372
Private room,2021-04-07,41.41261783901378
Private room,2021-04-08,41.399419869470634
Private room,2021-04-09,42.11370558375634
Private room,2021-04-10,42.14952864394489
Private room,2021-04-11,41.39753444525018
Private room,2021-04-12,41.38810732414793
Private room,2021-04-13,41.406526468455404
Private room,2021-04-14,41.40942712110225
Private room,2021-04-15,41.4226250906454
Private room,2021-04-16,42.08121827411168
Private room,2021-04-17,42.08150833937636
Private room,2021-04-18,41.3718636693256
Private room,2021-04-19,41.41914430746918
Private room,2021-04-20,41.4253807106599
Private room,2021-04-21,41.445540246555474
Private room,2021-04-22,41.46773023930384
Private room,2021-04-23,42.093836113125455
Private room,2021-04-24,42.108774474256705
Private room,2021-04-25,41.489050036258156
Private room,2021-04-26,41.83408266860044
Private room,2021-04-27,42.01624365482233
Private room,2021-04-28,42.03132704858593
Private room,2021-04-29,42.025380710659896
Private room,2021-04-30,42.45902828136331
Private room,2021-05-01,42.37476432197244
Private room,2021-05-02,41.57984046410442
Private room,2021-05-03,41.91718636693256
Private room,2021-05-04,41.93473531544598
Private room,2021-05-05,41.930964467005076
Private room,2021-05-06,41.99115300942712
Private room,2021-05-07,42.61711385061639
Private room,2021-05-08,42.61972443799855
Private room,2021-05-09,41.906163886874545
Private room,2021-05-10,41.92748368382886
Private room,2021-05-11,41.940246555474985
Private room,2021-05-12,41.96968817984047
Private room,2021-05-13,42.052646845540245
Private room,2021-05-14,42.71863669325598
Private room,2021-05-15,42.72936910804931
Private room,2021-05-16,41.97026831036983
Private room,2021-05-17,41.961276287164615
Private room,2021-05-18,41.93691080493111
Private room,2021-05-19,41.940246555474985
Private room,2021-05-20,41.96794778825236
Private room,2021-05-21,42.73038433647571
Private room,2021-05-22,42.773459028281366
Private room,2021-05-23,41.98056562726614
Private room,2021-05-24,41.94474256707759
Private room,2021-05-25,41.9670775924583
Private room,2021-05-26,41.975489485134155
Private room,2021-05-27,42.010587382160985
Private room,2021-05-28,42.69470630891951
Private room,2021-05-29,42.715155910079766
Private room,2021-05-30,41.97519941986947
Private room,2021-05-31,41.99129804205946
Private room,2021-06-01,41.958230601885425
Private room,2021-06-02,41.96504713560551
Private room,2021-06-03,42.01276287164612
Private room,2021-06-04,42.71617113850616
Private room,2021-06-05,42.802320522117476
Private room,2021-06-06,42.05598259608412
Private room,2021-06-07,42.06526468455402
Private room,2021-06-08,41.97766497461929
Private room,2021-06-09,41.98288614938361
Private room,2021-06-10,41.9962291515591
Private room,2021-06-11,42.67179115300943
Private room,2021-06-12,42.665989847715736
Private room,2021-06-13,41.93865119651922
Private room,2021-06-14,41.975634517766494
Private room,2021-06-15,42.10891950688905
Private room,2021-06-16,42.09238578680203
Private room,2021-06-17,42.09760696156635
Private room,2021-06-18,42.788252356780276
Private room,2021-06-19,42.807831762146485
Private room,2021-06-20,41.9125453226976
Private room,2021-06-21,41.95039883973894
Private room,2021-06-22,41.969978245105146
Private room,2021-06-23,41.972443799854965
Private room,2021-06-24,41.984046410442346
Private room,2021-06-25,42.630746918056566
Private room,2021-06-26,42.61203770848441
Private room,2021-06-27,41.89789702683104
Private room,2021-06-28,41.9125453226976
Private room,2021-06-29,41.91414068165337
Private room,2021-06-30,41.920812182741116
Private room,2021-07-01,41.90964467005076
Private room,2021-07-02,42.588687454677306
Private room,2021-07-03,42.58303118201595
Private room,2021-07-04,41.87686729514141
Private room,2021-07-05,41.88049311094996
Private room,2021-07-06,41.89789702683104
Private room,2021-07-07,41.89224075416969
Private room,2021-07-08,41.89369108049311
Private room,2021-07-09,42.58013052936911
Private room,2021-07-10,42.58912255257433
Private room,2021-07-11,41.860188542422044
Private room,2021-07-12,41.85801305293691
Private room,2021-07-13,41.859318346627994
Private room,2021-07-14,41.86265409717186
Private room,2021-07-15,41.88136330674402
Private room,2021-07-16,42.57389412617839
Private room,2021-07-17,42.58332124728064
Private room,2021-07-18,41.89963741841915
Private room,2021-07-19,41.88672951414068
Private room,2021-07-20,41.895141406816535
Private room,2021-07-21,41.89456127628716
Private room,2021-07-22,41.89934735315446
Private room,2021-07-23,42.56983321247281
Private room,2021-07-24,42.57519941986947
Private room,2021-07-25,41.86874546773024
Private room,2021-07-26,41.86889050036258
Private room,2021-07-27,41.871791153009426
Private room,2021-07-28,41.87933284989123
Private room,2021-07-29,41.89369108049311
Private room,2021-07-30,42.58796229151559
Private room,2021-07-31,42.593473531544596
Private room,2021-08-01,42.28281363306744
Private room,2021-08-02,42.308049311095
Private room,2021-08-03,42.31414068165337
Private room,2021-08-04,42.30775924583031
Private room,2021-08-05,42.31849166062364
Private room,2021-08-06,42.997099347353156
Private room,2021-08-07,43.00159535895577
Private room,2021-08-08,42.27918781725889
Private room,2021-08-09,42.277882523567804
Private room,2021-08-10,42.28861493836113
Private room,2021-08-11,42.28063814358231
Private room,2021-08-12,42.29151559100798
Private room,2021-08-13,42.97824510514866
Private room,2021-08-14,42.982306018854246
Private room,2021-08-15,42.27904278462654
Private room,2021-08-16,42.278607686729515
Private room,2021-08-17,42.27918781725889
Private room,2021-08-18,42.28078317621465
Private room,2021-08-19,42.29122552574329
Private room,2021-08-20,42.98375634517767
Private room,2021-08-21,42.98781725888325
Private room,2021-08-22,42.278752719361854
Private room,2021-08-23,42.28078317621465
Private room,2021-08-24,42.28788977519942
Private room,2021-08-25,42.28861493836113
Private room,2021-08-26,42.216098622189996
Private room,2021-08-27,42.979405366207395
Private room,2021-08-28,42.98506163886874
Private room,2021-08-29,42.28614938361131
Shared room,2020-09-01,28.544554455445546
Shared room,2020-09-02,28.599009900990097
Shared room,2020-09-03,28.89108910891089
Shared room,2020-09-04,30.103960396039604
Shared room,2020-09-05,29.93069306930693
Shared room,2020-09-06,28.668316831683168
Shared room,2020-09-07,28.594059405940595
Shared room,2020-09-08,28.599009900990097
Shared room,2020-09-09,28.544554455445546
Shared room,2020-09-10,29.331683168316832
Shared room,2020-09-11,30.628712871287128
Shared room,2020-09-12,30.321782178217823
Shared room,2020-09-13,29.257425742574256
Shared room,2020-09-14,35.51980198019802
Shared room,2020-09-15,35.60891089108911
Shared room,2020-09-16,36.31683168316832
Shared room,2020-09-17,36.37128712871287
Shared room,2020-09-18,37.618811881188115
Shared room,2020-09-19,37.78712871287129
Shared room,2020-09-20,36.48514851485149
Shared room,2020-09-21,36.75247524752475
Shared room,2020-09-22,36.73267326732673
Shared room,2020-09-23,36.742574257425744
Shared room,2020-09-24,36.757425742574256
Shared room,2020-09-25,37.45544554455446
Shared room,2020-09-26,37.351485148514854
Shared room,2020-09-27,36.84158415841584
Shared room,2020-09-28,36.504950495049506
Shared room,2020-09-29,36.698019801980195
Shared room,2020-09-30,36.698019801980195
Shared room,2020-10-01,36.60891089108911
Shared room,2020-10-02,37.51980198019802
Shared room,2020-10-03,37.54455445544554
Shared room,2020-10-04,36.83168316831683
Shared room,2020-10-05,36.62871287128713
Shared room,2020-10-06,36.648514851485146
Shared room,2020-10-07,36.65841584158416
Shared room,2020-10-08,36.663366336633665
Shared room,2020-10-09,37.4009900990099
Shared room,2020-10-10,37.396039603960396
Shared room,2020-10-11,36.881188118811885
Shared room,2020-10-12,36.81188118811881
Shared room,2020-10-13,36.772277227722775
Shared room,2020-10-14,36.89108910891089
Shared room,2020-10-15,36.772277227722775
Shared room,2020-10-16,37.51485148514851
Shared room,2020-10-17,37.698019801980195
Shared room,2020-10-18,36.98514851485149
Shared room,2020-10-19,36.866336633663366
Shared room,2020-10-20,36.82673267326733
Shared room,2020-10-21,36.82673267326733
Shared room,2020-10-22,36.975247524752476
Shared room,2020-10-23,38.54950495049505
Shared room,2020-10-24,38.613861386138616
Shared room,2020-10-25,37.60891089108911
Shared room,2020-10-26,37.35643564356435
Shared room,2020-10-27,37.37128712871287
Shared room,2020-10-28,37.381188118811885
Shared room,2020-10-29,37.4009900990099
Shared room,2020-10-30,38.118811881188115
Shared room,2020-10-31,38.20792079207921
Shared room,2020-11-01,41.0990099009901
Shared room,2020-11-02,40.024752475247524
Shared room,2020-11-03,40.66831683168317
Shared room,2020-11-04,40.56930693069307
Shared room,2020-11-05,40.663366336633665
Shared room,2020-11-06,40.386138613861384
Shared room,2020-11-07,45.05940594059406
Shared room,2020-11-08,43.866336633663366
Shared room,2020-11-09,43.960396039603964
Shared room,2020-11-10,43.96534653465346
Shared room,2020-11-11,43.95544554455446
Shared room,2020-11-12,43.96534653465346
Shared room,2020-11-13,44.896039603960396
Shared room,2020-11-14,44.91089108910891
Shared room,2020-11-15,43.87128712871287
Shared room,2020-11-16,42.83168316831683
Shared room,2020-11-17,42.836633663366335
Shared room,2020-11-18,42.836633663366335
Shared room,2020-11-19,41.00990099009901
Shared room,2020-11-20,44.89108910891089
Shared room,2020-11-21,45.0
Shared room,2020-11-22,43.881188118811885
Shared room,2020-11-23,40.945544554455445
Shared room,2020-11-24,40.95049504950495
Shared room,2020-11-25,40.945544554455445
Shared room,2020-11-26,40.95544554455446
Shared room,2020-11-27,42.133663366336634
Shared room,2020-11-28,42.12376237623762
Shared room,2020-11-29,40.92574257425743
Shared room,2020-11-30,43.95544554455446
Shared room,2020-12-01,45.81188118811881
Shared room,2020-12-02,46.44059405940594
Shared room,2020-12-03,43.48019801980198
Shared room,2020-12-04,43.133663366336634
Shared room,2020-12-05,43.118811881188115
Shared room,2020-12-06,43.539603960396036
Shared room,2020-12-07,43.460396039603964
Shared room,2020-12-08,46.45544554455446
Shared room,2020-12-09,46.460396039603964
Shared room,2020-12-10,46.46534653465346
Shared room,2020-12-11,43.06435643564357
Shared room,2020-12-12,43.07425742574257
Shared room,2020-12-13,46.51485148514851
Shared room,2020-12-14,46.45049504950495
Shared room,2020-12-15,42.93069306930693
Shared room,2020-12-16,42.93069306930693
Shared room,2020-12-17,42.02970297029703
Shared room,2020-12-18,47.84158415841584
Shared room,2020-12-19,47.86138613861386
Shared room,2020-12-20,46.81683168316832
Shared room,2020-12-21,46.70792079207921
Shared room,2020-12-22,46.71287128712871
Shared room,2020-12-23,46.73762376237624
Shared room,2020-12-24,46.777227722772274
Shared room,2020-12-25,47.742574257425744
Shared room,2020-12-26,47.89108910891089
Shared room,2020-12-27,46.67326732673267
Shared room,2020-12-28,48.633663366336634
Shared room,2020-12-29,49.60891089108911
Shared room,2020-12-30,49.67821782178218
Shared room,2020-12-31,49.78712871287129
Shared room,2021-01-01,49.73762376237624
Shared room,2021-01-02,49.163366336633665
Shared room,2021-01-03,48.52970297029703
Shared room,2021-01-04,46.663366336633665
Shared room,2021-01-05,46.663366336633665
Shared room,2021-01-06,46.663366336633665
Shared room,2021-01-07,46.66831683168317
Shared room,2021-01-08,47.73762376237624
Shared room,2021-01-09,47.68316831683168
Shared room,2021-01-10,46.693069306930695
Shared room,2021-01-11,46.67821782178218
Shared room,2021-01-12,46.67821782178218
Shared room,2021-01-13,46.67821782178218
Shared room,2021-01-14,46.98019801980198
Shared room,2021-01-15,48.03465346534654
Shared room,2021-01-16,48.06435643564357
Shared room,2021-01-17,47.0
Shared room,2021-01-18,47.0
Shared room,2021-01-19,47.004950495049506
Shared room,2021-01-20,47.07920792079208
Shared room,2021-01-21,47.06435643564357
Shared room,2021-01-22,48.15346534653465
Shared room,2021-01-23,44.7970297029703
Shared room,2021-01-24,42.56435643564357
Shared room,2021-01-25,47.004950495049506
Shared room,2021-01-26,47.0
Shared room,2021-01-27,47.00990099009901
Shared room,2021-01-28,47.01485148514851
Shared room,2021-01-29,48.06435643564357
Shared room,2021-01-30,48.07920792079208
Shared room,2021-01-31,47.039603960396036
Shared room,2021-02-01,47.03465346534654
Shared room,2021-02-02,47.04455445544554
Shared room,2021-02-03,47.04455445544554
Shared room,2021-02-04,47.04455445544554
Shared room,2021-02-05,47.98514851485149
Shared room,2021-02-06,47.99009900990099
Shared room,2021-02-07,46.95049504950495
Shared room,2021-02-08,42.663366336633665
Shared room,2021-02-09,42.663366336633665
Shared room,2021-02-10,42.81683168316832
Shared room,2021-02-11,42.76732673267327
Shared room,2021-02-12,48.148514851485146
Shared room,2021-02-13,48.148514851485146
Shared room,2021-02-14,47.07920792079208
Shared room,2021-02-15,44.85643564356435
Shared room,2021-02-16,44.85643564356435
Shared room,2021-02-17,44.618811881188115
Shared room,2021-02-18,42.757425742574256
Shared room,2021-02-19,44.851485148514854
Shared room,2021-02-20,44.886138613861384
Shared room,2021-02-21,42.81683168316832
Shared room,2021-02-22,47.222772277227726
Shared room,2021-02-23,47.23762376237624
Shared room,2021-02-24,47.23762376237624
Shared room,2021-02-25,47.28217821782178
Shared room,2021-02-26,48.35643564356435
Shared room,2021-02-27,48.41089108910891
Shared room,2021-02-28,47.396039603960396
Shared room,2021-03-01,46.55940594059406
Shared room,2021-03-02,46.55940594059406
Shared room,2021-03-03,46.55940594059406
Shared room,2021-03-04,44.242574257425744
Shared room,2021-03-05,49.18811881188119
Shared room,2021-03-06,49.163366336633665
Shared room,2021-03-07,48.242574257425744
Shared room,2021-03-08,48.16831683168317
Shared room,2021-03-09,48.06930693069307
Shared room,2021-03-10,48.06930693069307
Shared room,2021-03-11,48.07425742574257
Shared room,2021-03-12,45.28712871287129
Shared room,2021-03-13,49.32178217821782
Shared room,2021-03-14,46.31683168316832
Shared room,2021-03-15,46.31683168316832
Shared room,2021-03-16,46.31683168316832
Shared room,2021-03-17,46.31683168316832
Shared room,2021-03-18,44.351485148514854
Shared room,2021-03-19,49.21782178217822
Shared room,2021-03-20,49.222772277227726
Shared room,2021-03-21,47.118811881188115
Shared room,2021-03-22,46.20792079207921
Shared room,2021-03-23,46.20792079207921
Shared room,2021-03-24,46.20792079207921
Shared room,2021-03-25,46.21287128712871
Shared room,2021-03-26,45.26732673267327
Shared room,2021-03-27,49.31683168316832
Shared room,2021-03-28,48.44059405940594
Shared room,2021-03-29,48.44059405940594
Shared room,2021-03-30,48.44059405940594
Shared room,2021-03-31,48.44059405940594
Shared room,2021-04-01,48.79207920792079
Shared room,2021-04-02,49.777227722772274
Shared room,2021-04-03,49.78217821782178
Shared room,2021-04-04,48.78712871287129
Shared room,2021-04-05,48.53465346534654
Shared room,2021-04-06,48.49009900990099
Shared room,2021-04-07,48.49009900990099
Shared room,2021-04-08,48.504950495049506
Shared room,2021-04-09,49.49009900990099
Shared room,2021-04-10,49.495049504950494
Shared room,2021-04-11,47.98514851485149
Shared room,2021-04-12,47.63861386138614
Shared room,2021-04-13,47.63861386138614
Shared room,2021-04-14,47.63861386138614
Shared room,2021-04-15,44.62871287128713
Shared room,2021-04-16,45.222772277227726
Shared room,2021-04-17,49.257425742574256
Shared room,2021-04-18,47.98514851485149
Shared room,2021-04-19,47.98514851485149
Shared room,2021-04-20,47.98514851485149
Shared room,2021-04-21,48.613861386138616
Shared room,2021-04-22,48.5990099009901
Shared room,2021-04-23,49.51980198019802
Shared room,2021-04-24,49.62376237623762
Shared room,2021-04-25,48.53465346534654
Shared room,2021-04-26,47.98514851485149
Shared room,2021-04-27,47.98514851485149
Shared room,2021-04-28,47.98514851485149
Shared room,2021-04-29,48.272277227722775
Shared room,2021-04-30,49.48514851485149
Shared room,2021-05-01,49.5
Shared room,2021-05-02,45.90594059405941
Shared room,2021-05-03,45.71782178217822
Shared room,2021-05-04,45.71782178217822
Shared room,2021-05-05,44.04455445544554
Shared room,2021-05-06,44.113861386138616
Shared room,2021-05-07,45.386138613861384
Shared room,2021-05-08,45.39108910891089
Shared room,2021-05-09,44.04455445544554
Shared room,2021-05-10,48.18316831683168
Shared room,2021-05-11,48.18316831683168
Shared room,2021-05-12,48.18316831683168
Shared room,2021-05-13,49.02970297029703
Shared room,2021-05-14,50.742574257425744
Shared room,2021-05-15,50.74752475247525
Shared room,2021-05-16,49.06930693069307
Shared room,2021-05-17,48.103960396039604
Shared room,2021-05-18,47.554455445544555
