review_scores_rating,date,price
81-90,2020-09-10,64.84622871046228
81-90,2020-09-11,67.17712895377129
81-90,2020-09-12,67.2661800486618
81-90,2020-09-13,64.8992700729927
81-90,2020-09-14,64.60097323600974
81-90,2020-09-15,64.85790754257907
81-90,2020-09-16,65.15231143552312
81-90,2020-09-17,65.71776155717761
81-90,2020-09-18,70.4661800486618
81-90,2020-09-19,70.6
81-90,2020-09-20,67.76009732360097
81-90,2020-09-21,68.10170316301704
81-90,2020-09-22,66.12165450121654
81-90,2020-09-23,66.26715328467154
81-90,2020-09-24,67.05255474452555
81-90,2020-09-25,69.94695863746959
81-90,2020-09-26,70.28418491484184
81-90,2020-09-27,67.38929440389295
81-90,2020-09-28,65.74403892944039
81-90,2020-09-29,65.6647201946472
81-90,2020-09-30,65.38929440389295
81-90,2020-10-01,66.31240875912408
81-90,2020-10-02,68.58734793187348
81-90,2020-10-03,68.75717761557178
81-90,2020-10-04,66.11435523114355
81-90,2020-10-05,65.80097323600974
81-90,2020-10-06,66.01021897810219
81-90,2020-10-07,65.99172749391728
81-90,2020-10-08,66.38199513381996
81-90,2020-10-09,68.46569343065694
81-90,2020-10-10,68.47007299270074
81-90,2020-10-11,66.08613138686131
81-90,2020-10-12,66.16593673965937
81-90,2020-10-13,66.40924574209245
81-90,2020-10-14,66.35523114355232
81-90,2020-10-15,66.5771289537713
81-90,2020-10-16,68.62043795620438
81-90,2020-10-17,68.60194647201946
81-90,2020-10-18,65.87299270072992
81-90,2020-10-19,65.7007299270073
81-90,2020-10-20,65.92116788321168
81-90,2020-10-21,65.94793187347932
81-90,2020-10-22,66.33576642335767
81-90,2020-10-23,68.43698296836983
81-90,2020-10-24,68.40827250608272
81-90,2020-10-25,65.83698296836982
81-90,2020-10-26,65.738199513382
81-90,2020-10-27,65.94598540145985
81-90,2020-10-28,66.00729927007299
81-90,2020-10-29,66.36058394160584
81-90,2020-10-30,68.81849148418492
81-90,2020-10-31,68.92262773722628
81-90,2020-11-01,65.87396593673967
81-90,2020-11-02,65.330900243309
81-90,2020-11-03,65.54598540145986
81-90,2020-11-04,65.52603406326034
81-90,2020-11-05,65.87737226277372
81-90,2020-11-06,68.47347931873479
81-90,2020-11-07,68.61946472019464
81-90,2020-11-08,65.55474452554745
81-90,2020-11-09,65.34209245742092
81-90,2020-11-10,65.50024330900243
81-90,2020-11-11,65.49245742092458
81-90,2020-11-12,65.84671532846716
81-90,2020-11-13,68.47688564476886
81-90,2020-11-14,68.51289537712896
81-90,2020-11-15,65.51484184914843
81-90,2020-11-16,65.20486618004867
81-90,2020-11-17,65.36642335766423
81-90,2020-11-18,65.38929440389295
81-90,2020-11-19,65.71776155717761
81-90,2020-11-20,68.45839416058394
81-90,2020-11-21,68.51484184914843
81-90,2020-11-22,65.52214111922142
81-90,2020-11-23,65.21216545012166
81-90,2020-11-24,65.41265206812652
81-90,2020-11-25,65.61849148418491
81-90,2020-11-26,66.02919708029196
81-90,2020-11-27,68.75863746958638
81-90,2020-11-28,68.72311435523115
81-90,2020-11-29,65.64914841849148
81-90,2020-11-30,65.57907542579075
81-90,2020-12-01,65.64963503649635
81-90,2020-12-02,65.66131386861314
81-90,2020-12-03,65.88613138686131
81-90,2020-12-04,68.71873479318735
81-90,2020-12-05,68.67834549878346
81-90,2020-12-06,65.7021897810219
81-90,2020-12-07,65.50024330900243
81-90,2020-12-08,65.63211678832117
81-90,2020-12-09,65.61995133819951
81-90,2020-12-10,65.97226277372263
81-90,2020-12-11,68.62627737226278
81-90,2020-12-12,68.72165450121655
81-90,2020-12-13,65.9250608272506
81-90,2020-12-14,65.69537712895377
81-90,2020-12-15,65.81313868613138
81-90,2020-12-16,65.88175182481751
81-90,2020-12-17,66.3021897810219
81-90,2020-12-18,69.19951338199513
81-90,2020-12-19,69.35523114355232
81-90,2020-12-20,67.01411192214113
81-90,2020-12-21,67.21751824817518
81-90,2020-12-22,68.35669099756691
81-90,2020-12-23,68.9610705596107
81-90,2020-12-24,69.75571776155718
81-90,2020-12-25,72.41751824817518
81-90,2020-12-26,73.18880778588807
81-90,2020-12-27,71.98783454987834
81-90,2020-12-28,73.55620437956205
81-90,2020-12-29,74.81167883211678
81-90,2020-12-30,79.60778588807786
81-90,2020-12-31,82.52116788321167
81-90,2021-01-01,77.923600973236
81-90,2021-01-02,76.65206812652067
81-90,2021-01-03,71.23990267639903
81-90,2021-01-04,68.34160583941606
81-90,2021-01-05,68.0374695863747
81-90,2021-01-06,67.57469586374695
81-90,2021-01-07,67.75523114355231
81-90,2021-01-08,70.20632603406327
81-90,2021-01-09,70.19464720194647
81-90,2021-01-10,66.81849148418492
81-90,2021-01-11,66.59610705596107
81-90,2021-01-12,66.65839416058394
81-90,2021-01-13,67.11727493917275
81-90,2021-01-14,67.11581508515815
81-90,2021-01-15,70.4228710462287
81-90,2021-01-16,70.43746958637469
81-90,2021-01-17,67.06374695863747
81-90,2021-01-18,66.90121654501216
81-90,2021-01-19,67.57956204379562
81-90,2021-01-20,67.08515815085158
81-90,2021-01-21,67.78540145985401
81-90,2021-01-22,70.26909975669099
81-90,2021-01-23,69.78394160583942
81-90,2021-01-24,67.34257907542579
81-90,2021-01-25,66.62384428223844
81-90,2021-01-26,66.76496350364964
81-90,2021-01-27,67.29683698296837
81-90,2021-01-28,66.9425790754258
81-90,2021-01-29,69.60145985401459
81-90,2021-01-30,69.50170316301703
81-90,2021-01-31,67.27591240875913
81-90,2021-02-01,67.36788321167883
81-90,2021-02-02,67.87639902676399
81-90,2021-02-03,68.21849148418491
81-90,2021-02-04,67.9021897810219
81-90,2021-02-05,70.00778588807786
81-90,2021-02-06,69.81605839416058
81-90,2021-02-07,67.46277372262773
81-90,2021-02-08,66.76204379562044
81-90,2021-02-09,67.26423357664234
81-90,2021-02-10,67.31192214111923
81-90,2021-02-11,67.5581508515815
81-90,2021-02-12,70.72019464720195
81-90,2021-02-13,70.27591240875913
81-90,2021-02-14,67.49732360097323
81-90,2021-02-15,67.39513381995134
81-90,2021-02-16,68.02725060827251
81-90,2021-02-17,68.00681265206812
81-90,2021-02-18,68.19075425790754
81-90,2021-02-19,70.25547445255475
81-90,2021-02-20,70.32360097323601
81-90,2021-02-21,67.47055961070559
81-90,2021-02-22,67.46277372262773
81-90,2021-02-23,67.01070559610706
81-90,2021-02-24,67.0389294403893
81-90,2021-02-25,67.23065693430657
81-90,2021-02-26,69.97128953771289
81-90,2021-02-27,70.09148418491485
81-90,2021-02-28,67.17177615571777
81-90,2021-03-01,67.40827250608272
81-90,2021-03-02,67.95815085158151
81-90,2021-03-03,68.00340632603407
81-90,2021-03-04,67.61946472019464
81-90,2021-03-05,70.70948905109489
81-90,2021-03-06,70.71386861313869
81-90,2021-03-07,67.46228710462287
81-90,2021-03-08,68.69294403892944
81-90,2021-03-09,69.21508515815086
81-90,2021-03-10,69.1279805352798
81-90,2021-03-11,69.86131386861314
81-90,2021-03-12,71.80437956204379
81-90,2021-03-13,71.35085158150852
81-90,2021-03-14,68.87153284671533
81-90,2021-03-15,67.83357664233577
81-90,2021-03-16,68.58491484184916
81-90,2021-03-17,68.60145985401459
81-90,2021-03-18,68.69829683698296
81-90,2021-03-19,71.0948905109489
81-90,2021-03-20,71.18637469586375
81-90,2021-03-21,68.51727493917275
81-90,2021-03-22,68.62141119221411
81-90,2021-03-23,68.75523114355231
81-90,2021-03-24,68.80535279805353
81-90,2021-03-25,69.01021897810219
81-90,2021-03-26,71.34355231143552
81-90,2021-03-27,71.4963503649635
81-90,2021-03-28,68.7742092457421
81-90,2021-03-29,68.89099756690997
81-90,2021-03-30,69.09440389294404
81-90,2021-03-31,69.06715328467153
81-90,2021-04-01,69.33917274939172
81-90,2021-04-02,72.36253041362531
81-90,2021-04-03,72.54306569343066
81-90,2021-04-04,69.76447688564477
81-90,2021-04-05,68.6647201946472
81-90,2021-04-06,69.14403892944038
81-90,2021-04-07,69.13625304136254
81-90,2021-04-08,69.30559610705596
81-90,2021-04-09,71.95523114355231
81-90,2021-04-10,72.21265206812652
81-90,2021-04-11,69.23017031630171
81-90,2021-04-12,69.47104622871046
81-90,2021-04-13,69.55085158150851
81-90,2021-04-14,69.02530413625304
81-90,2021-04-15,69.73284671532846
81-90,2021-04-16,71.5566909975669
81-90,2021-04-17,71.66861313868613
81-90,2021-04-18,69.38053527980536
81-90,2021-04-19,69.59367396593674
81-90,2021-04-20,69.81995133819952
81-90,2021-04-21,69.35863746958637
81-90,2021-04-22,70.08126520681265
81-90,2021-04-23,72.58296836982969
81-90,2021-04-24,72.68418491484185
81-90,2021-04-25,70.14501216545013
81-90,2021-04-26,71.62043795620438
81-90,2021-04-27,72.49148418491484
81-90,2021-04-28,72.71678832116788
81-90,2021-04-29,72.04330900243309
81-90,2021-04-30,73.96301703163017
81-90,2021-05-01,73.11727493917275
81-90,2021-05-02,70.31094890510948
81-90,2021-05-03,70.72019464720195
81-90,2021-05-04,70.71678832116788
81-90,2021-05-05,70.22189781021898
81-90,2021-05-06,71.00389294403892
81-90,2021-05-07,73.52408759124087
81-90,2021-05-08,73.48661800486617
81-90,2021-05-09,70.49343065693431
81-90,2021-05-10,70.81605839416058
81-90,2021-05-11,71.02287104622872
81-90,2021-05-12,71.2360097323601
81-90,2021-05-13,71.96739659367397
81-90,2021-05-14,74.48613138686132
81-90,2021-05-15,74.46277372262773
81-90,2021-05-16,70.58540145985401
81-90,2021-05-17,70.98880778588808
81-90,2021-05-18,71.0705596107056
81-90,2021-05-19,71.15036496350365
81-90,2021-05-20,70.85401459854015
81-90,2021-05-21,74.30900243309003
81-90,2021-05-22,74.61897810218979
81-90,2021-05-23,71.42189781021898
81-90,2021-05-24,71.25450121654501
81-90,2021-05-25,71.3698296836983
81-90,2021-05-26,71.45596107055961
81-90,2021-05-27,71.66861313868613
81-90,2021-05-28,73.77031630170316
81-90,2021-05-29,73.90267639902676
81-90,2021-05-30,71.18442822384428
81-90,2021-05-31,70.97469586374696
81-90,2021-06-01,70.93673965936739
81-90,2021-06-02,71.05352798053528
81-90,2021-06-03,71.38734793187348
81-90,2021-06-04,74.25839416058395
81-90,2021-06-05,74.35815085158151
81-90,2021-06-06,70.96009732360098
81-90,2021-06-07,71.20486618004867
81-90,2021-06-08,71.35182481751825
81-90,2021-06-09,71.2793187347932
81-90,2021-06-10,71.38880778588808
81-90,2021-06-11,73.67639902676399
81-90,2021-06-12,73.77031630170316
81-90,2021-06-13,70.85790754257907
81-90,2021-06-14,71.1669099756691
81-90,2021-06-15,71.59464720194647
81-90,2021-06-16,71.54209245742092
81-90,2021-06-17,71.67834549878346
81-90,2021-06-18,74.02725060827251
81-90,2021-06-19,74.19805352798053
81-90,2021-06-20,71.37664233576642
81-90,2021-06-21,71.47201946472019
81-90,2021-06-22,71.68126520681265
81-90,2021-06-23,71.607299270073
81-90,2021-06-24,71.89294403892944
81-90,2021-06-25,74.95425790754258
81-90,2021-06-26,74.79026763990268
81-90,2021-06-27,71.8330900243309
81-90,2021-06-28,71.39172749391727
81-90,2021-06-29,71.56545012165451
81-90,2021-06-30,71.56253041362531
81-90,2021-07-01,71.71922141119221
81-90,2021-07-02,74.21216545012166
81-90,2021-07-03,74.01167883211679
81-90,2021-07-04,70.57858880778589
81-90,2021-07-05,70.59902676399027
81-90,2021-07-06,70.83844282238442
81-90,2021-07-07,71.2345498783455
81-90,2021-07-08,71.44087591240876
81-90,2021-07-09,74.25985401459855
81-90,2021-07-10,74.21411192214111
81-90,2021-07-11,70.9323600973236
81-90,2021-07-12,70.66861313868613
81-90,2021-07-13,70.7985401459854
81-90,2021-07-14,70.738199513382
81-90,2021-07-15,71.04817518248176
81-90,2021-07-16,73.50024330900243
81-90,2021-07-17,73.47007299270074
81-90,2021-07-18,70.57518248175182
81-90,2021-07-19,70.58004866180049
81-90,2021-07-20,70.78442822384429
81-90,2021-07-21,70.85547445255474
81-90,2021-07-22,71.08710462287105
81-90,2021-07-23,73.76350364963504
81-90,2021-07-24,73.60243309002433
81-90,2021-07-25,70.61605839416059
81-90,2021-07-26,70.57858880778589
81-90,2021-07-27,70.76496350364964
81-90,2021-07-28,70.84184914841849
81-90,2021-07-29,71.28223844282239
81-90,2021-07-30,73.74647201946472
81-90,2021-07-31,73.77372262773723
81-90,2021-08-01,78.86715328467153
81-90,2021-08-02,79.07834549878345
81-90,2021-08-03,79.22871046228711
81-90,2021-08-04,79.24525547445255
81-90,2021-08-05,79.40486618004866
81-90,2021-08-06,81.86715328467153
81-90,2021-08-07,81.91143552311435
81-90,2021-08-08,78.82822384428223
81-90,2021-08-09,78.87688564476886
81-90,2021-08-10,79.076399026764
81-90,2021-08-11,79.00729927007299
81-90,2021-08-12,79.36155717761557
81-90,2021-08-13,81.81411192214112
81-90,2021-08-14,81.94647201946472
81-90,2021-08-15,78.88710462287105
81-90,2021-08-16,78.88272506082725
81-90,2021-08-17,79.02384428223844
81-90,2021-08-18,79.13771289537713
81-90,2021-08-19,79.36058394160584
81-90,2021-08-20,81.83503649635037
81-90,2021-08-21,81.82822384428223
81-90,2021-08-22,78.90170316301703
81-90,2021-08-23,80.49829683698297
81-90,2021-08-24,80.62968369829683
81-90,2021-08-25,80.57031630170316
81-90,2021-08-26,80.48126520681265
81-90,2021-08-27,83.14841849148418
81-90,2021-08-28,83.0905109489051
81-90,2021-08-29,80.33138686131387
91-100,2020-09-01,67.42887980880425
91-100,2020-09-02,67.38740266748901
91-100,2020-09-03,67.81342995913963
91-100,2020-09-04,69.80464112250405
91-100,2020-09-05,70.21478683216405
91-100,2020-09-06,68.37175237067304
91-100,2020-09-07,67.97872176393493
91-100,2020-09-08,68.00663017500578
91-100,2020-09-09,68.12396885359648
91-100,2020-09-10,68.2460103307378
91-100,2020-09-11,69.99390949040166
91-100,2020-09-12,70.03662015264821
91-100,2020-09-13,68.20561252023745
91-100,2020-09-14,68.19666949348547
91-100,2020-09-15,68.20468737953897
91-100,2020-09-16,68.30313776886902
91-100,2020-09-17,68.49487317862925
91-100,2020-09-18,70.20707732634338
91-100,2020-09-19,70.30321486392722
91-100,2020-09-20,68.49394803793076
91-100,2020-09-21,68.61221185721995
91-100,2020-09-22,68.84580988358647
91-100,2020-09-23,68.92236527638579
91-100,2020-09-24,69.63618842032226
91-100,2020-09-25,71.63233366741191
91-100,2020-09-26,71.8313931077018
91-100,2020-09-27,69.52648215249403
91-100,2020-09-28,68.98673964998844
91-100,2020-09-29,68.71112481689924
91-100,2020-09-30,68.68329350088659
91-100,2020-10-01,69.27507516768175
91-100,2020-10-02,70.97664019736335
91-100,2020-10-03,71.10508056433582
91-100,2020-10-04,69.27283941099375
91-100,2020-10-05,69.19443373679748
91-100,2020-10-06,69.22850975252486
91-100,2020-10-07,69.21440135687303
91-100,2020-10-08,69.38578367126667
91-100,2020-10-09,70.9591396191504
91-100,2020-10-10,71.07308611518002
91-100,2020-10-11,69.39210546603962
91-100,2020-10-12,69.39888983116182
91-100,2020-10-13,69.42163287333283
91-100,2020-10-14,69.414617223036
91-100,2020-10-15,69.52702181790147
91-100,2020-10-16,71.12211857219953
91-100,2020-10-17,71.17870634492328
91-100,2020-10-18,69.26921594325803
91-100,2020-10-19,69.1492560326883
91-100,2020-10-20,69.21278236065068
91-100,2020-10-21,69.22511756996377
91-100,2020-10-22,69.41068537506746
91-100,2020-10-23,70.96623236450543
91-100,2020-10-24,71.12003700562794
91-100,2020-10-25,69.38431886516074
91-100,2020-10-26,69.38323953434585
91-100,2020-10-27,69.41415465268676
91-100,2020-10-28,69.45701950504973
91-100,2020-10-29,69.43157813584149
91-100,2020-10-30,70.96499884357412
91-100,2020-10-31,71.01950504972632
91-100,2020-11-01,68.57605427492098
91-100,2020-11-02,68.51645979492714
91-100,2020-11-03,68.54190116413538
91-100,2020-11-04,68.5534654228664
91-100,2020-11-05,68.6650990671498
91-100,2020-11-06,70.159586770488
91-100,2020-11-07,70.24708966155269
91-100,2020-11-08,68.51684527021818
91-100,2020-11-09,68.44584072160974
91-100,2020-11-10,68.50736257805875
91-100,2020-11-11,68.52972014493871
91-100,2020-11-12,68.65923984272608
91-100,2020-11-13,70.20584380541207
91-100,2020-11-14,70.23544830776348
91-100,2020-11-15,68.498882121656
91-100,2020-11-16,68.41831778582993
91-100,2020-11-17,68.45123737568422
91-100,2020-11-18,68.50250558939172
91-100,2020-11-19,68.59124200138771
91-100,2020-11-20,70.1809421016113
91-100,2020-11-21,70.2163287333282
91-100,2020-11-22,68.53365199290725
91-100,2020-11-23,68.4510060905096
91-100,2020-11-24,68.52517153650452
91-100,2020-11-25,68.5798319327731
91-100,2020-11-26,68.71590471050806
91-100,2020-11-27,70.39588312389176
91-100,2020-11-28,70.42302058438054
91-100,2020-11-29,68.54583301210393
91-100,2020-11-30,68.52933466964768
91-100,2020-12-01,68.7437360265207
91-100,2020-12-02,68.82553388327808
91-100,2020-12-03,68.8700948269216
91-100,2020-12-04,70.58962300516536
91-100,2020-12-05,70.61213476216174
91-100,2020-12-06,68.8416467504433
91-100,2020-12-07,68.70349240613676
91-100,2020-12-08,68.80572045331894
91-100,2020-12-09,68.76555392799321
91-100,2020-12-10,68.94479993832395
91-100,2020-12-11,70.57034924061368
91-100,2020-12-12,70.61267442756919
91-100,2020-12-13,68.85853056819057
91-100,2020-12-14,68.78721763934932
91-100,2020-12-15,68.80124893994295
91-100,2020-12-16,68.82977411147945
91-100,2020-12-17,68.95312620461029
91-100,2020-12-18,70.86377303214864
91-100,2020-12-19,70.99899776424331
91-100,2020-12-20,69.52100840336135
91-100,2020-12-21,69.77125896230052
91-100,2020-12-22,70.06630175005782
91-100,2020-12-23,70.69277619304603
91-100,2020-12-24,71.49132680595174
91-100,2020-12-25,73.57759617608511
91-100,2020-12-26,73.96145247089662
91-100,2020-12-27,72.85236296353403
91-100,2020-12-28,73.45540050882738
91-100,2020-12-29,75.36011101688382
91-100,2020-12-30,77.86963225657236
91-100,2020-12-31,79.9488088813507
91-100,2021-01-01,77.60789453396038
91-100,2021-01-02,75.99907485930152
91-100,2021-01-03,72.83524786061213
91-100,2021-01-04,70.7015650296816
91-100,2021-01-05,70.3369824994218
91-100,2021-01-06,70.12928841261275
91-100,2021-01-07,70.15727391874181
91-100,2021-01-08,71.60874257960064
91-100,2021-01-09,71.6435124508519
91-100,2021-01-10,69.97910723922597
91-100,2021-01-11,69.78883663557166
91-100,2021-01-12,69.7744969547452
91-100,2021-01-13,69.79161205766711
91-100,2021-01-14,70.23760696939325
91-100,2021-01-15,72.10716213090741
91-100,2021-01-16,72.12890293732171
91-100,2021-01-17,70.55785984118418
91-100,2021-01-18,70.56194587926913
91-100,2021-01-19,70.60781743890216
91-100,2021-01-20,70.56433582607355
91-100,2021-01-21,70.61491018425718
91-100,2021-01-22,72.06075090586694
91-100,2021-01-23,72.02413075321871
91-100,2021-01-24,70.3530182715288
91-100,2021-01-25,70.09544368205998
91-100,2021-01-26,70.09436435124509
91-100,2021-01-27,70.08719451083185
91-100,2021-01-28,70.00663017500578
91-100,2021-01-29,71.46573124662709
91-100,2021-01-30,71.49718603037546
91-100,2021-01-31,70.00370056279392
91-100,2021-02-01,70.55315704263357
91-100,2021-02-02,71.34708195204688
91-100,2021-02-03,71.54652686762779
91-100,2021-02-04,71.62508673194048
91-100,2021-02-05,72.33528640814124
91-100,2021-02-06,72.09289954513916
91-100,2021-02-07,70.43111556549225
91-100,2021-02-08,70.04417546835248
91-100,2021-02-09,70.11772415388174
91-100,2021-02-10,70.37113561020739
91-100,2021-02-11,70.49109552077712
91-100,2021-02-12,72.12265823760697
91-100,2021-02-13,72.145786755069
91-100,2021-02-14,70.5568576054275
91-100,2021-02-15,70.50728548300054
91-100,2021-02-16,70.54051345308766
91-100,2021-02-17,70.55893917199907
91-100,2021-02-18,70.60018502813969
91-100,2021-02-19,72.1253565646442
91-100,2021-02-20,72.13630406290957
91-100,2021-02-21,70.45516922365276
91-100,2021-02-22,70.28972322874104
91-100,2021-02-23,70.35633335903168
91-100,2021-02-24,70.3986585459872
91-100,2021-02-25,70.44214015881582
91-100,2021-02-26,71.94171613599568
91-100,2021-02-27,72.05951738493563
91-100,2021-02-28,70.46095135301827
91-100,2021-03-01,72.38138925294889
91-100,2021-03-02,72.20430190424794
91-100,2021-03-03,72.25664944877033
91-100,2021-03-04,72.2551846426644
91-100,2021-03-05,73.72770025441369
91-100,2021-03-06,73.71328347852902
91-100,2021-03-07,72.15773648909105
91-100,2021-03-08,72.32935008865931
91-100,2021-03-09,72.85937861383086
91-100,2021-03-10,73.29982268136612
91-100,2021-03-11,73.43381389252949
91-100,2021-03-12,74.5762084650374
91-100,2021-03-13,74.50767095829157
91-100,2021-03-14,72.75483771490248
91-100,2021-03-15,72.17932310538895
91-100,2021-03-16,71.74211703029836
91-100,2021-03-17,71.76871482537969
91-100,2021-03-18,71.80556626320252
91-100,2021-03-19,73.2766941639041
91-100,2021-03-20,73.30930537352556
91-100,2021-03-21,71.77542209544369
91-100,2021-03-22,71.76701873409914
91-100,2021-03-23,71.8029450312235
91-100,2021-03-24,71.82298974635727
91-100,2021-03-25,71.90956749672345
91-100,2021-03-26,73.35340374681982
91-100,2021-03-27,73.46449772569578
91-100,2021-03-28,71.9339295351168
91-100,2021-03-29,71.97193739881274
91-100,2021-03-30,72.00986816745046
91-100,2021-03-31,72.04841569655385
91-100,2021-04-01,72.11070850358492
91-100,2021-04-02,73.85907023359803
91-100,2021-04-03,73.82730706961684
91-100,2021-04-04,72.43219489630715
91-100,2021-04-05,71.98365584766016
91-100,2021-04-06,71.99730167296276
91-100,2021-04-07,72.02551846426644
91-100,2021-04-08,72.08380232827076
91-100,2021-04-09,72.82191041554236
91-100,2021-04-10,72.79685452162516
91-100,2021-04-11,71.22958908333976
91-100,2021-04-12,71.936242386863
91-100,2021-04-13,72.00138771104773
91-100,2021-04-14,71.934006630175
91-100,2021-04-15,71.89669262200293
91-100,2021-04-16,73.36836018811194
91-100,2021-04-17,73.45833012103924
91-100,2021-04-18,71.8919127283941
91-100,2021-04-19,72.27939249094133
91-100,2021-04-20,72.32996684912497
91-100,2021-04-21,72.29797239996917
91-100,2021-04-22,72.37969316166834
91-100,2021-04-23,73.84688921440136
91-100,2021-04-24,74.34453781512605
91-100,2021-04-25,72.48153573355948
91-100,2021-04-26,73.82553388327808
91-100,2021-04-27,74.28679361652918
91-100,2021-04-28,74.45154575591705
91-100,2021-04-29,74.19435664173926
91-100,2021-04-30,75.51129442602729
91-100,2021-05-01,75.30953665870018
91-100,2021-05-02,73.20422480918972
91-100,2021-05-03,73.03677434276463
91-100,2021-05-04,72.85752833243389
91-100,2021-05-05,72.85267134376686
91-100,2021-05-06,72.93354405982576
91-100,2021-05-07,74.22026058129674
91-100,2021-05-08,74.18487394957984
91-100,2021-05-09,72.75568576054275
91-100,2021-05-10,72.83563333590317
91-100,2021-05-11,72.85729704725927
91-100,2021-05-12,73.26389638424178
91-100,2021-05-13,73.45594017423483
91-100,2021-05-14,74.80903554082184
91-100,2021-05-15,74.8622311309845
91-100,2021-05-16,73.13992753064528
91-100,2021-05-17,73.08488165908565
91-100,2021-05-18,72.46341839488089
91-100,2021-05-19,72.49687765014262
91-100,2021-05-20,72.54259501965925
91-100,2021-05-21,74.73826227738802
91-100,2021-05-22,75.16760465654151
91-100,2021-05-23,73.2517924601033
91-100,2021-05-24,72.90332279700871
91-100,2021-05-25,72.70518849741731
91-100,2021-05-26,72.70989129596794
91-100,2021-05-27,73.10955207771183
91-100,2021-05-28,74.69285328810423
91-100,2021-05-29,74.8210623699021
91-100,2021-05-30,73.12342918818904
91-100,2021-05-31,73.10222804718218
91-100,2021-06-01,73.15411302135533
91-100,2021-06-02,73.20291419320021
91-100,2021-06-03,73.39264513144707
91-100,2021-06-04,74.98874412150181
91-100,2021-06-05,74.9806491403901
91-100,2021-06-06,73.15226273995837
91-100,2021-06-07,73.04062909567497
91-100,2021-06-08,73.17469740189654
91-100,2021-06-09,73.08033305065145
91-100,2021-06-10,73.12836327191427
91-100,2021-06-11,74.3588004008943
91-100,2021-06-12,74.37044175468353
91-100,2021-06-13,72.6685683447691
91-100,2021-06-14,72.73672037622389
91-100,2021-06-15,72.80957520622928
91-100,2021-06-16,72.81828694780664
91-100,2021-06-17,72.87896075861538
91-100,2021-06-18,74.40120268290802
91-100,2021-06-19,74.42756919281474
91-100,2021-06-20,72.61321409297663
91-100,2021-06-21,72.6389638424177
91-100,2021-06-22,72.68930691542673
91-100,2021-06-23,72.65399737876803
91-100,2021-06-24,72.7072700639889
91-100,2021-06-25,74.50489553619613
91-100,2021-06-26,74.60280626011873
91-100,2021-06-27,72.75190810269062
91-100,2021-06-28,72.64212473980417
91-100,2021-06-29,73.0067843651222
91-100,2021-06-30,73.01688381774728
91-100,2021-07-01,73.19081026906176
91-100,2021-07-02,74.74365893146249
91-100,2021-07-03,74.62308226042711
91-100,2021-07-04,72.32672885668029
91-100,2021-07-05,72.33104617993986
91-100,2021-07-06,72.3633490093285
91-100,2021-07-07,72.46056587772723
91-100,2021-07-08,72.55554698943797
91-100,2021-07-09,74.22257343304294
91-100,2021-07-10,74.24755223190193
91-100,2021-07-11,72.38524400585922
91-100,2021-07-12,72.28286176856064
91-100,2021-07-13,72.2767712589623
91-100,2021-07-14,72.29141932002159
91-100,2021-07-15,72.42039935240152
91-100,2021-07-16,74.0056279392491
91-100,2021-07-17,74.05450620615218
91-100,2021-07-18,72.43913345154576
91-100,2021-07-19,72.37622388404903
91-100,2021-07-20,72.40397810500347
91-100,2021-07-21,72.42957366432812
91-100,2021-07-22,72.41369208233752
91-100,2021-07-23,74.13614987279315
91-100,2021-07-24,74.11641353789223
91-100,2021-07-25,72.33220260581297
91-100,2021-07-26,72.23521702258886
91-100,2021-07-27,72.25233212551076
91-100,2021-07-28,72.26844499267597
91-100,2021-07-29,72.36142163287333
91-100,2021-07-30,73.97317091974405
91-100,2021-07-31,74.01457096600107
91-100,2021-08-01,74.13075321871868
91-100,2021-08-02,74.13237221494103
91-100,2021-08-03,74.15819905944029
91-100,2021-08-04,74.15742810885823
91-100,2021-08-05,74.27492097756534
91-100,2021-08-06,75.7994757536042
91-100,2021-08-07,75.85498419551307
91-100,2021-08-08,74.17230745509212
91-100,2021-08-09,74.10955207771183
91-100,2021-08-10,74.13561020738571
91-100,2021-08-11,74.12211857219953
91-100,2021-08-12,74.24223267288566
91-100,2021-08-13,75.72870249017038
91-100,2021-08-14,75.78228355562409
91-100,2021-08-15,74.09351630560481
91-100,2021-08-16,74.08966155269447
91-100,2021-08-17,74.09968391026135
91-100,2021-08-18,74.11417778120422
91-100,2021-08-19,74.21748515920129
91-100,2021-08-20,75.72862539511218
91-100,2021-08-21,75.75560866548454
91-100,2021-08-22,74.11918895998767
91-100,2021-08-23,74.27854444530105
91-100,2021-08-24,74.28270757844422
91-100,2021-08-25,74.27761930460258
91-100,2021-08-26,74.36473672037623
91-100,2021-08-27,75.8793462339064
91-100,2021-08-28,75.94549379384782
91-100,2021-08-29,74.22187957751908
